record_id,split_group,analysis_split,model_use,include_in_training,allow_train,allow_validation,allow_tuning,allow_hyperparameter_search,allow_internal_test_eval,allow_balanced_holdout_eval,allow_external_eval,freeze_status,leakage_policy,source_group_id,duplicate_policy,solid_surface_energy_source_type,quality_grade,solid_family,solid_name,liquid_name,contact_angle_deg,reference_doi,source_type,record_sha256
CA0412,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,oxide,Er2O3 ceramic,ethylene glycol,82,10.1038/NMAT3545,literature,dc141242522a8d8cb355349681a39aa119575a57a277c1960a56f749c4abfc4a
CA0413,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,oxide,Er2O3 ceramic,diiodomethane,63,10.1038/NMAT3545,literature,6c03a0eaebe5c84b21cc7b38df4815f10ce7f32113ba3207d2ebe0dc853730ca
CA0414,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,oxide,Tm2O3 ceramic,water,112,10.1038/NMAT3545,literature,a74aee86814c0120db869be6590c17c84cdb4c1d55823e3ec55d46f2dc9b5f47
CA0415,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,oxide,Tm2O3 ceramic,ethylene glycol,87,10.1038/NMAT3545,literature,15784de90e13107ec71e7d4ed410e18c50dfffc4b32dadc6fdad855503f0c3af
CA0416,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,oxide,Tm2O3 ceramic,diiodomethane,67,10.1038/NMAT3545,literature,5e5378b6bc89c86be298e65a23b3be946bfee4390e4e4d164a0943b8536488b4
CA0417,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,oxide,Yb2O3 ceramic,water,115,10.1038/NMAT3545,literature,d90ecdcbc03264223dac9fd9419265983dfba899d5c02861d44fe0f0bee69dac
CA0418,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,oxide,Yb2O3 ceramic,ethylene glycol,88,10.1038/NMAT3545,literature,d3bd17787008baf0dfaa56d1d6219c08009b8da730b2728bfc0f27a55ac2a519
CA0419,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,oxide,Yb2O3 ceramic,diiodomethane,67,10.1038/NMAT3545,literature,6fc6f5bc7a874797fedff56782b1a2e4eaeb0f59081be10017d34c4717af25ee
CA0420,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,oxide,Lu2O3 ceramic,water,98,10.1038/NMAT3545,literature,dc77bab82c95641afb588b4c2820ac0779cf3423c643e3dfa8b9222af2ec54b1
CA0421,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,oxide,Lu2O3 ceramic,ethylene glycol,69,10.1038/NMAT3545,literature,dade25ee139c7cb6cbfb7f00bf461884d2c2beb8123ffcde60ef4f2f33d178b5
CA0422,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,oxide,Lu2O3 ceramic,diiodomethane,45,10.1038/NMAT3545,literature,aecd4d6d501450a286313fb9b0ff89dae0320f3cf032f08cb3f668691876dca4
CA0423,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,oxide,CeO2 sputtered on smooth Si,water,109,10.1038/NMAT3545,literature,db02a00bd7fbeeb2afd3f6cfd835bff9f63ad02a65ffd9b339d2f692a00ed4a1
CA0424,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,oxide,CeO2 sputtered on smooth Si,ethylene glycol,80,10.1038/NMAT3545,literature,0a2672e4df1296f4235a48c3292e2954ad7f43d6223ce72e6ec9410935d69fe1
CA0425,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,oxide,CeO2 sputtered on smooth Si,diiodomethane,63,10.1038/NMAT3545,literature,09f8d095c5ad9b00715749e0e983006f4ca0509f805c3fd59a47c2ccad11100c
CA0426,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,oxide,Er2O3 sputtered on smooth Si,water,110,10.1038/NMAT3545,literature,8f8ab291b3a37eaab328be765f233a15bdf76ae8df338640dcfc8acd9df4693c
CA0427,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,oxide,Er2O3 sputtered on smooth Si,ethylene glycol,81,10.1038/NMAT3545,literature,f30a2341cbc65763d6ee4b3d7424cfc79976cfb866e4317544f523b6bad9d046
CA0428,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,oxide,Er2O3 sputtered on smooth Si,diiodomethane,65,10.1038/NMAT3545,literature,426b423cac5bc7feba815ff53e1913b9d9c36ed521d4f98854dfa4115d256204
CA0429,internal_pool,internal_test,fixed_internal_test,no,no,no,no,no,yes,no,no,frozen_v3.4,fixed_internal_test_no_tuning,SRC016,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,cellulose,Uncoated paper UP,water,95.1,10.1186/s13568-014-0032-0,literature,2b63fc6a013361bdb36af0b108c4e92c6b50af72e5d98b8b478062ddb50dde2e
CA0430,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC016,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,cellulose,Uncoated paper UP,diiodomethane,31.4,10.1186/s13568-014-0032-0,literature,6de4901d10f508e75f0ab452c4f20b0245214b4e93955bb8ad9cdcc16aa9fbe7
CA0431,internal_pool,internal_val,fixed_internal_validation_tuning,no,no,yes,yes,yes,no,no,no,frozen_v3.4,fixed_internal_validation_and_tuning_only,SRC016,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,cellulose,Uncoated paper UP,ethylene glycol,48.3,10.1186/s13568-014-0032-0,literature,26df47ae683e2755507da93b7baae6502aa3d0d5723022726aa1221d5c603f6d
CA0432,balanced_holdout,balanced_holdout,balanced_holdout_same_source_possible,no,no,no,no,no,no,yes,no,frozen_v3.4,balanced_holdout_no_train_no_validation_no_tuning_no_hparam_source_overlap_possible,SRC016,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,cellulose,Bleached hardwood kraft paper HBKP,water,88.7,10.1186/s13568-014-0032-0,literature,25f1445d948dc8a8c749bc56256e8b130e29f4b53745d9acdf60741338132024
CA0433,balanced_holdout,balanced_holdout,balanced_holdout_same_source_possible,no,no,no,no,no,no,yes,no,frozen_v3.4,balanced_holdout_no_train_no_validation_no_tuning_no_hparam_source_overlap_possible,SRC016,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,cellulose,Bleached hardwood kraft paper HBKP,diiodomethane,41.7,10.1186/s13568-014-0032-0,literature,3fd4927485ea5a74fd3c31d12ca33a8b3eabd0a7223b368da1cc5edd625acd44
CA0434,balanced_holdout,balanced_holdout,balanced_holdout_same_source_possible,no,no,no,no,no,no,yes,no,frozen_v3.4,balanced_holdout_no_train_no_validation_no_tuning_no_hparam_source_overlap_possible,SRC016,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,cellulose,Bleached hardwood kraft paper HBKP,ethylene glycol,54,10.1186/s13568-014-0032-0,literature,e911b1aa7798709c3079e98fcab34ea3c28191cad892d9f98af8f1aa7ec36cf8
CA0435,internal_pool,internal_val,fixed_internal_validation_tuning,no,no,yes,yes,yes,no,no,no,frozen_v3.4,fixed_internal_validation_and_tuning_only,SRC016,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,cellulose,Semi-bleached kraft paper SBKP,water,68.3,10.1186/s13568-014-0032-0,literature,6a8148797057db6d3f32dca13e2448ebef577735c2c83b0e1375eef1c769792d
CA0436,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC016,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,cellulose,Semi-bleached kraft paper SBKP,diiodomethane,37.9,10.1186/s13568-014-0032-0,literature,aae259987512af9312052a226477052be534a1255fedd30097a6d0a3fd76be8c
CA0437,internal_pool,internal_val,fixed_internal_validation_tuning,no,no,yes,yes,yes,no,no,no,frozen_v3.4,fixed_internal_validation_and_tuning_only,SRC016,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,cellulose,Semi-bleached kraft paper SBKP,ethylene glycol,50.2,10.1186/s13568-014-0032-0,literature,5b80d286e417d1b7f4f10d567318395d9891012cfe3f9208eaaeae89d0b2b216
CA0438,internal_pool,internal_test,fixed_internal_test,no,no,no,no,no,yes,no,no,frozen_v3.4,fixed_internal_test_no_tuning,SRC016,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,cellulose,BOND reference paper,water,98.1,10.1186/s13568-014-0032-0,literature,6d3be5e374bdbe83930257c133332c19fa0be36184bf41f0dfe2288923f234f6
CA0439,balanced_holdout,balanced_holdout,balanced_holdout_same_source_possible,no,no,no,no,no,no,yes,no,frozen_v3.4,balanced_holdout_no_train_no_validation_no_tuning_no_hparam_source_overlap_possible,SRC016,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,cellulose,BOND reference paper,diiodomethane,39.1,10.1186/s13568-014-0032-0,literature,86d1cb9677f1c8b0ed2bdb84a164bff9821b33bedab8e870671a92a4cb08b96f
CA0440,balanced_holdout,balanced_holdout,balanced_holdout_same_source_possible,no,no,no,no,no,no,yes,no,frozen_v3.4,balanced_holdout_no_train_no_validation_no_tuning_no_hparam_source_overlap_possible,SRC016,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,cellulose,BOND reference paper,ethylene glycol,59.8,10.1186/s13568-014-0032-0,literature,c11ede956490119ab8983b66ccf5403e87b2fa8ff9a21ac6807e4e94e0b19fc6
CA0441,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC016,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PDMS reference film,water,105.5,10.1186/s13568-014-0032-0,literature,7ec9d74bce4056ba9d0ebfad1dd480f898870795f3159960f4174fd20de7f1bd
CA0442,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC016,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PDMS reference film,diiodomethane,68.9,10.1186/s13568-014-0032-0,literature,390c1330ad71e0b69554f1e8b1e997dc1e31ac3b8ea9a30f62979d1d6a47b48b
CA0443,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC016,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PDMS reference film,ethylene glycol,71.5,10.1186/s13568-014-0032-0,literature,4fe2f9b7c4d755f44244a6e9fcc91e96e0cfb1fa96d0029b3359aa622dd9a303
CA0444,internal_pool,internal_test,fixed_internal_test,no,no,no,no,no,yes,no,no,frozen_v3.4,fixed_internal_test_no_tuning,SRC016,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,Polystyrene reference film,water,91.7,10.1186/s13568-014-0032-0,literature,1be8e81c0fddb4478526d08fbbe107784c7e6cfd52fd681d0e6c735a421f3f8f
CA0445,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC016,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,Polystyrene reference film,diiodomethane,35.1,10.1186/s13568-014-0032-0,literature,f0f1998b3639e07bf0b8e065caae1a80b342ffd3373e3048fb2e0e2bc9b4daf7
CA0446,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC016,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,Polystyrene reference film,ethylene glycol,59.1,10.1186/s13568-014-0032-0,literature,1aab9dc33fb9db45b0cfb0694fbcd25f316d5a666fdc1bb40c8377fd4a87343a
CA0447,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC017,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,coating,Colorful superamphiphobic coating,water,166,10.3389/fchem.2018.00144,literature,9754cce84f1719cd4aacc7ddb8482561510bd8902d3a6e356f8bdd0e09ccd3aa
CA0448,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC017,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,coating,Colorful superamphiphobic coating,diiodomethane,162,10.3389/fchem.2018.00144,literature,e9635647b007ad93e55505441535a1cf447a8822711520a3d0a49b344ba62dff
CA0449,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC017,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,coating,Colorful superamphiphobic coating,ethylene glycol,160,10.3389/fchem.2018.00144,literature,3ef905bc464e0058053828d01104aee0e3e8f462e30087754f9c003314da6d96
CA0450,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC017,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,coating,Colorful superamphiphobic coating,"1,2-dichloroethane",156,10.3389/fchem.2018.00144,literature,f53ea2702cac67135d7eec5eb97ef0d6f996be8d2ec04ba551860057ef720085
CA0451,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC017,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,coating,Colorful superamphiphobic coating,toluene,157,10.3389/fchem.2018.00144,literature,edf99a2c7c02000cd5484a8c01333d672b2d96ca75f2f473a984742f9be47d35
CA0452,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC017,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,coating,Colorful superamphiphobic coating,hexadecane,156,10.3389/fchem.2018.00144,literature,690f9ee7bed8503512ab3a24042983db9eb3646bd5bc5c25dcc5d0ef501a6fbe
CA0453,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC017,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,coating,Colorful superamphiphobic coating,n-dodecane,154,10.3389/fchem.2018.00144,literature,2dc8a19401ad1e61e74b3b0896ecb7811c091c6843a1457c8a78db5799855406
CA0454,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC017,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,coating,Colorful superamphiphobic coating,n-decane,153,10.3389/fchem.2018.00144,literature,e0c75499d0cec4f6865734c013a7ffb48c031a278008a548772fd8b0308212d2
CA0455,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC018,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,coating,FEP-S superhydrophobic hybrid coating,water,162,10.3390/coatings11060663,literature,554c73f91daedc842a65f3f0d828ede2d75619a94c0fd7a410fcf3e7c1d76cc2
CA0456,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC018,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,coating,FEP-S superhydrophobic hybrid coating,glycerol,157.8,10.3390/coatings11060663,literature,fa213575eefe1b644c538eb0a939ec4be0087d1d410047a571a623ea7de593c7
CA0457,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC018,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,coating,FEP-S superhydrophobic hybrid coating,ethylene glycol,153.8,10.3390/coatings11060663,literature,f366b1c7c4c045ecf04ed50cc9a3e5709f9434c50052e2029fbbe47ae8584b22
CA0458,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC018,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,coating,FEP-S superhydrophobic hybrid coating,diiodomethane,134.2,10.3390/coatings11060663,literature,423b0bc437048299c68990677f9d2d99a7b9b9e1ddcff6494fa944c4dfe1e3c1
CA0459,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC012,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,coating,Transparent PEDOT-derived superhydrophobic coating,water,168.1,10.1039/C4TA06944G,literature,a00503bb577464397d23f0e9cedfb4a9e1e669cd177a2c7daa04758072ae2541
CA0460,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC012,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,coating,Transparent PEDOT-derived superhydrophobic coating,diiodomethane,161.1,10.1039/C4TA06944G,literature,9e20331a6e52729077e7952ee4785809f8080cf89743c65c49c67f6e19c8b310
CA0461,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC012,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,coating,Transparent PEDOT-derived superhydrophobic coating,ethylene glycol,164.4,10.1039/C4TA06944G,literature,bc3efd12dd64bf5b0e0b2277818cb8f31473a4b5b5876671e468cf385023770d
CA0462,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC012,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,coating,Transparent PEDOT-derived superhydrophobic coating,hexadecane,153.5,10.1039/C4TA06944G,literature,d6f27f21c75934a71e70f52f99571d3c833876303e04cbf99da1cad102e66b9f
